sequence,labels_scores,technology,politics,finance,wildlife,label,score
"If Trump had half a brain, instead of denying climate change heÃ¢â‚¬â„¢d attack it like this generationÃ¢â‚¬â„¢s Space Race and say America will lead.","{'politics': 0.6234230399131775, 'technology': 0.340457946062088, 'wildlife': 0.023938892409205437, 'finance': 0.012180160731077194}",0.340457946062088,0.6234230399131775,0.012180160731077194,0.023938892409205437,politics,0.6234230399131775
I support the fight to prevent climate change disaster. Will you join us?  via @nextgenclimate,"{'politics': 0.4386357367038727, 'technology': 0.2850804626941681, 'wildlife': 0.16834867000579834, 'finance': 0.1079351082444191}",0.2850804626941681,0.4386357367038727,0.1079351082444191,0.16834867000579834,politics,0.4386357367038727
Information is Beautiful: Extreme global warming solutions currently on the table ,"{'technology': 0.891187310218811, 'wildlife': 0.05261647328734398, 'politics': 0.0347708985209465, 'finance': 0.02142532542347908}",0.891187310218811,0.0347708985209465,0.02142532542347908,0.05261647328734398,technology,0.891187310218811
#PresidentTrump: What climate change sceptic can and can't do  ,"{'politics': 0.8249733448028564, 'technology': 0.0669381394982338, 'wildlife': 0.06543885916471481, 'finance': 0.04264963045716286}",0.0669381394982338,0.8249733448028564,0.04264963045716286,0.06543885916471481,politics,0.8249733448028564
This is why we are rightfully scared of Trump. First a climate change denier as head of EPA and now this guy go doÃ¢â‚¬Â¦ ,"{'politics': 0.9633148312568665, 'technology': 0.02035824954509735, 'wildlife': 0.010620258748531342, 'finance': 0.005706661380827427}",0.02035824954509735,0.9633148312568665,0.005706661380827427,0.010620258748531342,politics,0.9633148312568665
Someone try to tell me climate change isn't real...I DARE YA Ã°Å¸Å’Å½Ã¢Ëœâ‚¬Ã¯Â¸ï†,"{'technology': 0.3414538502693176, 'politics': 0.28509098291397095, 'wildlife': 0.22568342089653015, 'finance': 0.1477716863155365}",0.3414538502693176,0.28509098291397095,0.1477716863155365,0.22568342089653015,technology,0.3414538502693176
The fact that we are all enjoying global warming Ã°Å¸ËœÂ« it's 55 degrees in MN in November,"{'technology': 0.34618788957595825, 'wildlife': 0.3063172399997711, 'politics': 0.20412972569465637, 'finance': 0.14336511492729187}",0.34618788957595825,0.20412972569465637,0.14336511492729187,0.3063172399997711,technology,0.34618788957595825
@LKrauss1 Any chance the world's most brilliant psychologists can incept the reality of climate change into the head of Donald Trump?,"{'politics': 0.6195203065872192, 'technology': 0.3276793956756592, 'wildlife': 0.031060438603162766, 'finance': 0.021739773452281952}",0.3276793956756592,0.6195203065872192,0.021739773452281952,0.031060438603162766,politics,0.6195203065872192
@SaintsForecast @SportsGuy_83 But 100% chance we are all dead in 200 years because of climate change.,"{'technology': 0.3474324941635132, 'wildlife': 0.3071802854537964, 'politics': 0.1855601668357849, 'finance': 0.15982700884342194}",0.3474324941635132,0.1855601668357849,0.15982700884342194,0.3071802854537964,technology,0.3474324941635132
The whites really elected a man who doesn't believe in global warming HAHAHAHAHAHAAHAHAHAHAHAHAAHAHAHAHA,"{'politics': 0.9473813772201538, 'technology': 0.025301901623606682, 'wildlife': 0.0155501589179039, 'finance': 0.011766522191464901}",0.025301901623606682,0.9473813772201538,0.011766522191464901,0.0155501589179039,politics,0.9473813772201538
@EmceeProphIt Did she even addresed his anti climate change or anti vaccines thing?,"{'politics': 0.9050546884536743, 'technology': 0.043593741953372955, 'wildlife': 0.026055388152599335, 'finance': 0.025296172127127647}",0.043593741953372955,0.9050546884536743,0.025296172127127647,0.026055388152599335,politics,0.9050546884536743
@TheEconomist Will you guys do this post-facto analysis of climate change models?,"{'technology': 0.5850140452384949, 'politics': 0.1552068442106247, 'finance': 0.13916386663913727, 'wildlife': 0.12061530351638794}",0.5850140452384949,0.1552068442106247,0.13916386663913727,0.12061530351638794,technology,0.5850140452384949
"Whether or not you believe global warming is real, don't you think we should be taking better care of this beautiful planet we inhabit? Ã°Å¸Â¤â€","{'politics': 0.358746737241745, 'wildlife': 0.3235586881637573, 'technology': 0.2142694741487503, 'finance': 0.10342513024806976}",0.2142694741487503,0.358746737241745,0.10342513024806976,0.3235586881637573,politics,0.358746737241745
Leonardo Dicaprio FINALLY got his Oscar and used his acceptance speech to talk about climate changeÃ¢â‚¬Â¦ ,"{'politics': 0.3409890830516815, 'wildlife': 0.31662264466285706, 'technology': 0.24478687345981598, 'finance': 0.09760134667158127}",0.24478687345981598,0.3409890830516815,0.09760134667158127,0.31662264466285706,politics,0.3409890830516815
@jgpd52 I'm sold! I always wanted to live in California. The earthquakes and the global warming threat of ending up in the Pacific ocean Ã°Å¸Â¤â€Ã°Å¸Â¤â€Ã°Å¸Â¤â€,"{'technology': 0.3491879105567932, 'wildlife': 0.28697267174720764, 'politics': 0.23862865567207336, 'finance': 0.12521076202392578}",0.3491879105567932,0.23862865567207336,0.12521076202392578,0.28697267174720764,technology,0.3491879105567932
It's 90 degrees and dry as your skin leather bound skin @realDonaldTrump . This ain't no hoax this is global warming,"{'politics': 0.5327943563461304, 'technology': 0.2121184915304184, 'finance': 0.13947759568691254, 'wildlife': 0.11560949683189392}",0.2121184915304184,0.5327943563461304,0.13947759568691254,0.11560949683189392,politics,0.5327943563461304
State #climate change actions on same path after #TrumpPresident.  ,"{'politics': 0.6236448287963867, 'wildlife': 0.14482422173023224, 'technology': 0.14006035029888153, 'finance': 0.09147059172391891}",0.14006035029888153,0.6236448287963867,0.09147059172391891,0.14482422173023224,politics,0.6236448287963867
They aren't bright enough to understand. I will translate. 'Tattoo Kardashian iPhone8 herbal enema climate change sÃ¢â‚¬Â¦ ,"{'technology': 0.7838147282600403, 'politics': 0.07910321652889252, 'wildlife': 0.07279784977436066, 'finance': 0.06428422778844833}",0.7838147282600403,0.07910321652889252,0.06428422778844833,0.07279784977436066,technology,0.7838147282600403
"@CoralieVrxx pretty good movie, worth watching if you're interested in sciences/global warming etc. (and Leonardo DiCaprio is a babe.)","{'technology': 0.7100073099136353, 'wildlife': 0.14630195498466492, 'politics': 0.08536659181118011, 'finance': 0.05832415074110031}",0.7100073099136353,0.08536659181118011,0.05832415074110031,0.14630195498466492,technology,0.7100073099136353
@ViperRaiyu climate change!,"{'wildlife': 0.6929230093955994, 'technology': 0.1275167614221573, 'politics': 0.11033140122890472, 'finance': 0.06922886520624161}",0.1275167614221573,0.11033140122890472,0.06922886520624161,0.6929230093955994,wildlife,0.6929230093955994
W/o climate change legislation military occupation will become more necessary to make hungry people shut up about being hungry #ChevyMalibu,"{'politics': 0.8046342134475708, 'technology': 0.070808544754982, 'finance': 0.06786929070949554, 'wildlife': 0.05668790638446808}",0.070808544754982,0.8046342134475708,0.06786929070949554,0.05668790638446808,politics,0.8046342134475708
"@HalleyBorderCol Also, appointing a leading climate change skeptic and science denier as your EPA guy is already a bad outcome. Predicted.","{'politics': 0.8871994614601135, 'technology': 0.04696054384112358, 'wildlife': 0.0414741076529026, 'finance': 0.02436584047973156}",0.04696054384112358,0.8871994614601135,0.02436584047973156,0.0414741076529026,politics,0.8871994614601135
@eric_sitton they deny climate change to help oil companies breaking treaties putting that pipeline on Indian land they have gone far enough,"{'politics': 0.792364239692688, 'finance': 0.17712678015232086, 'technology': 0.01833849586546421, 'wildlife': 0.012170552276074886}",0.01833849586546421,0.792364239692688,0.17712678015232086,0.012170552276074886,politics,0.792364239692688
@Derds @PeterBaynham also he believes global warming is a myth. That alone might wipe us all out,"{'wildlife': 0.36155426502227783, 'politics': 0.28774845600128174, 'technology': 0.22174489498138428, 'finance': 0.12895233929157257}",0.22174489498138428,0.28774845600128174,0.12895233929157257,0.36155426502227783,wildlife,0.36155426502227783
"Well it's good to know we don't have to worry about that global warming thing, trump will have none of it......lol","{'politics': 0.8066096901893616, 'technology': 0.09645634889602661, 'wildlife': 0.06230108067393303, 'finance': 0.03463294357061386}",0.09645634889602661,0.8066096901893616,0.03463294357061386,0.06230108067393303,politics,0.8066096901893616
Michael Bloomberg has a plan to shift the conversation on climate change ,"{'politics': 0.7937081456184387, 'technology': 0.07023244351148605, 'wildlife': 0.06917016953229904, 'finance': 0.06688922643661499}",0.07023244351148605,0.7937081456184387,0.06688922643661499,0.06917016953229904,politics,0.7937081456184387
Anyone have ideas (or content to share) for teaching climate change content in Calc 1/Calc 2? ,"{'technology': 0.3708438277244568, 'finance': 0.2158988118171692, 'politics': 0.20867705345153809, 'wildlife': 0.2045803666114807}",0.3708438277244568,0.20867705345153809,0.2158988118171692,0.2045803666114807,technology,0.3708438277244568
"@LeoDiCaprio As a graduating chemist from Univ. of MN- How can I fight, advocate, and advance work toward addressing climate change now?","{'politics': 0.49998539686203003, 'technology': 0.25075021386146545, 'wildlife': 0.17280547320842743, 'finance': 0.07645892351865768}",0.25075021386146545,0.49998539686203003,0.07645892351865768,0.17280547320842743,politics,0.49998539686203003
@FINALLEVEL @sacca my favorite is still the China made up climate change tweet.,"{'politics': 0.6385130882263184, 'technology': 0.16983236372470856, 'finance': 0.11518996953964233, 'wildlife': 0.07646459341049194}",0.16983236372470856,0.6385130882263184,0.11518996953964233,0.07646459341049194,politics,0.6385130882263184
@B_Harren so you're down with him denying climate change is real &amp; wants to stop funding UN climate change efforts? #makessense,"{'politics': 0.8360655903816223, 'finance': 0.11672338098287582, 'technology': 0.03040514513850212, 'wildlife': 0.01680588722229004}",0.03040514513850212,0.8360655903816223,0.11672338098287582,0.01680588722229004,politics,0.8360655903816223
"Anti Vax
Pro life
Believes climate change is a hoax
Doesn't accept evolution as scientific
Has a 10y.o. as commandeÃ¢â‚¬Â¦ ","{'politics': 0.63822340965271, 'technology': 0.18409760296344757, 'wildlife': 0.11516653746366501, 'finance': 0.06251248717308044}",0.18409760296344757,0.63822340965271,0.06251248717308044,0.11516653746366501,politics,0.63822340965271
"@summit1g ban on Muslims, deportation of undocumented immigrants, stop and frisk, doesn't believe in climate change, general ignorance","{'politics': 0.9705486297607422, 'technology': 0.01237080991268158, 'finance': 0.009161212481558323, 'wildlife': 0.0079194325953722}",0.01237080991268158,0.9705486297607422,0.009161212481558323,0.0079194325953722,politics,0.9705486297607422
"This from the CEI, where Trump's proposed EPA man is director of global warming! #science  via @YouTube","{'politics': 0.693291962146759, 'technology': 0.2234974503517151, 'wildlife': 0.042541105300188065, 'finance': 0.040669530630111694}",0.2234974503517151,0.693291962146759,0.040669530630111694,0.042541105300188065,politics,0.693291962146759
"@realDonaldTrump Please reconsider your view on climate change. Global warming is a serious issue, and cancelling our deal with 160 other(1)","{'politics': 0.852559506893158, 'technology': 0.07536017149686813, 'finance': 0.03750964254140854, 'wildlife': 0.03457062318921089}",0.07536017149686813,0.852559506893158,0.03750964254140854,0.03457062318921089,politics,0.852559506893158
"If you're looking for good news about climate change, this is about the best there is right now - Washington Post ","{'technology': 0.30480673909187317, 'wildlife': 0.26477646827697754, 'politics': 0.2383832484483719, 'finance': 0.1920335292816162}",0.30480673909187317,0.2383832484483719,0.1920335292816162,0.26477646827697754,technology,0.30480673909187317
Al Gore offers to work with Trump on climate change. Good luck with that. - The Washington Post ,"{'politics': 0.8354021310806274, 'technology': 0.07664135843515396, 'wildlife': 0.05633518472313881, 'finance': 0.031621359288692474}",0.07664135843515396,0.8354021310806274,0.031621359288692474,0.05633518472313881,politics,0.8354021310806274
